user_id	question	response	sequence_label
760	Feeling overwhelmed at all? How's your mood been?	Totally overwhelmed. And my mood's been awful, just really down.	depression
760	What's on your mind lately? How's your mood been?	Just replaying all my mistakes over and over. And I've been feeling pretty down about it all.	depression
761	How was your energy yesterday? Feeling overwhelmed at all?	Pretty low, honestly. Yeah, just trying to get through the day felt like a lot.	depression
761	How was your energy yesterday? What's on your mind lately?	Still pretty drained. I don't know, just feeling pretty pointless lately.	depression
761	How have you been sleeping? How's your mood been?	Not great. I've been waking up a lot. Just down, you know?	depression
761	What's on your mind lately? How's your mood been?	Just the usual... feeling like I'm not good enough. My mood is pretty bad, I'm sad and irritated all the time.	depression
761	How have you been sleeping? How's your focus been?	Awful. Can't seem to stay asleep. My focus is shot, I can't concentrate on anything.	depression
761	How's your focus been? Any big worries today?	Terrible. I can't seem to concentrate on anything. And yeah, just the usual stuff, like I'm failing at everything.	depression
761	Feeling overwhelmed at all? Any big worries today?	Yeah, I'm so stressed and overwhelmed. Just worried about everything, I guess.	depression
762	How have you been sleeping? How's your mood been?	Pretty low, honestly. Yeah, just trying to get through the day felt like a lot.	depression
762	What's on your mind lately? How's your mood been?	Still pretty drained. I don't know, just feeling pretty pointless lately.	depression
762	How's your focus been? Any big worries today?	Not great. I've been waking up a lot. Just down, you know?	depression
762	How was your energy yesterday? What's on your mind lately?	Just the usual... feeling like I'm not good enough. My mood is pretty bad, I'm sad and irritated all the time.	depression
762	How have you been sleeping? Any big worries today?	Awful. Can't seem to stay asleep. My focus is shot, I can't concentrate on anything.	depression
762	Feeling overwhelmed at all? How's your focus been?	Terrible. I can't seem to concentrate on anything. And yeah, just the usual stuff, like I'm failing at everything.	depression
762	How was your energy yesterday? Feeling overwhelmed at all?	Yeah, I'm so stressed and overwhelmed. Just worried about everything, I guess.	depression
763	Any big worries today? How's your mood been?	Pretty low, honestly. Yeah, just trying to get through the day felt like a lot.	depression
763	How was your energy yesterday? How's your focus been?	Still pretty drained. I don't know, just feeling pretty pointless lately.	depression
763	How have you been sleeping? Feeling overwhelmed at all?	Not great. I've been waking up a lot. Just down, you know?	depression
763	How's your focus been? How's your mood been?	Just the usual... feeling like I'm not good enough. My mood is pretty bad, I'm sad and irritated all the time.	depression
763	Feeling overwhelmed at all? Any big worries today?	Awful. Can't seem to stay asleep. My focus is shot, I can't concentrate on anything.	depression
763	What's on your mind lately? How have you been sleeping?	Terrible. I can't seem to concentrate on anything. And yeah, just the usual stuff, like I'm failing at everything.	depression
763	How was your energy yesterday? What's on your mind lately?	Yeah, I'm so stressed and overwhelmed. Just worried about everything, I guess.	depression
764	Any big worries today? How's your mood been?	Pretty low, honestly. Yeah, just trying to get through the day felt like a lot.	depression
764	How was your energy yesterday? What's on your mind lately?	Still pretty drained. I don't know, just feeling pretty pointless lately.	depression
764	Feeling overwhelmed at all? How's your mood been?	Not great. I've been waking up a lot. Just down, you know?	depression
764	How was your energy yesterday? How's your focus been?	Just the usual... feeling like I'm not good enough. My mood is pretty bad, I'm sad and irritated all the time.	depression
764	What's on your mind lately? How have you been sleeping?	Awful. Can't seem to stay asleep. My focus is shot, I can't concentrate on anything.	depression
764	How's your focus been? Any big worries today?	Terrible. I can't seem to concentrate on anything. And yeah, just the usual stuff, like I'm failing at everything.	depression
764	How have you been sleeping? Feeling overwhelmed at all?	Yeah, I'm so stressed and overwhelmed. Just worried about everything, I guess.	depression
765	What's on your mind lately? How have you been sleeping?	Pretty low, honestly. Yeah, just trying to get through the day felt like a lot.	depression
765	How was your energy yesterday? What's on your mind lately?	Still pretty drained. I don't know, just feeling pretty pointless lately.	depression
765	How have you been sleeping? How's your focus been?	Not great. I've been waking up a lot. Just down, you know?	depression
765	How was your energy yesterday? How's your focus been?	Just the usual... feeling like I'm not good enough. My mood is pretty bad, I'm sad and irritated all the time.	depression
765	Feeling overwhelmed at all? How's your mood been?	Awful. Can't seem to stay asleep. My focus is shot, I can't concentrate on anything.	depression
765	Feeling overwhelmed at all? Any big worries today?	Terrible. I can't seem to concentrate on anything. And yeah, just the usual stuff, like I'm failing at everything.	depression
765	Any big worries today? How's your mood been?	Yeah, I'm so stressed and overwhelmed. Just worried about everything, I guess.	depression
766	How have you been sleeping? Any big worries today?	Pretty low, honestly. Yeah, just trying to get through the day felt like a lot.	depression
766	Feeling overwhelmed at all? How's your mood been?	Still pretty drained. I don't know, just feeling pretty pointless lately.	depression
766	How was your energy yesterday? What's on your mind lately?	Not great. I've been waking up a lot. Just down, you know?	depression
766	Any big worries today? How's your mood been?	Just the usual... feeling like I'm not good enough. My mood is pretty bad, I'm sad and irritated all the time.	depression
766	How was your energy yesterday? How's your focus been?	Awful. Can't seem to stay asleep. My focus is shot, I can't concentrate on anything.	depression
766	Feeling overwhelmed at all? How's your focus been?	Terrible. I can't seem to concentrate on anything. And yeah, just the usual stuff, like I'm failing at everything.	depression
766	What's on your mind lately? How have you been sleeping?	Yeah, I'm so stressed and overwhelmed. Just worried about everything, I guess.	depression
767	Feeling overwhelmed at all? Any big worries today?	Yeah, just everything feels like too much. Work, mostly. Just the thought of having to do it all is exhausting.	depression
767	What's on your mind lately? How have you been sleeping?	Just... life, I guess. Can't really shut my brain off, so not great. Maybe 5 hours a night, broken sleep.	depression
767	How have you been sleeping? Any big worries today?	Not great. Tossing and turning, waking up a lot. And yeah, always worried about something. Usually money, or that I'm failing at everything.	depression
767	How was your energy yesterday? What's on your mind lately?	Nonexistent. Getting out of bed felt like a marathon. Nothing really. Just the usual blah feeling.	depression
767	How was your energy yesterday? How's your focus been?	Zero. Couldn't concentrate on anything to save my life. Just staring into space.	depression
767	Feeling overwhelmed at all? How's your mood been?	Absolutely. And down. Just feel like I'm dragging myself through mud all the time.	depression
767	How's your focus been? How's your mood been?	Like a goldfish. Can't concentrate on anything for more than a few minutes. And pretty awful, to be honest. Just sad and empty.	depression
768	Any big worries today? How's your mood been?	Just the usual. Down, I guess.	depression
768	What's on your mind lately? How have you been sleeping?	Nothing really, which is the problem. Like my brain is just...empty. Sleep's been crap.	depression
768	How have you been sleeping? How's your mood been?	Awful, as usual. I wake up tired. My mood is just blah.	depression
768	Feeling overwhelmed at all? How's your focus been?	Always. Can't concentrate on anything for more than a minute.	depression
768	Feeling overwhelmed at all? Any big worries today?	Yeah, everything feels overwhelming. Worried about everything and nothing at the same time, if that makes sense.	depression
768	How was your energy yesterday? What's on your mind lately?	Zero. Just wanted to stay in bed all day. Nothing's really on my mind, which is weird.	depression
768	How was your energy yesterday? How's your focus been?	Nonexistent. Like wading through mud. Can't focus at all.	depression
769	Feeling overwhelmed at all? Any big worries today?	Yeah, pretty overwhelmed. Just the usual stuff, like I'm never going to get anything right.	depression
769	How have you been sleeping? How's your mood been?	Sleeping like crap. Mood's been even worse, just blah.	depression
769	How was your energy yesterday? What's on your mind lately?	Energy was non-existent. Lately, just wondering what the point of everything is.	depression
769	What's on your mind lately? How have you been sleeping?	Just feeling like a failure. And still not sleeping well, tossing and turning all night.	depression
769	How's your focus been? Any big worries today?	Focus is shot. Can't concentrate on anything. Worrying about everything and nothing, you know?	depression
769	Feeling overwhelmed at all? How's your mood been?	Totally overwhelmed. Mood is just... down. Like, really down.	depression
769	How was your energy yesterday? How's your focus been?	Energy was zero. Couldn't even get out of bed for a while. Focus is just as bad. Can't concentrate on anything.	depression
770	How have you been sleeping? Any big worries today?	Sleeping like crap. I keep waking up at 3am and can't fall back asleep. And yeah, everything is a worry.	depression
770	Any big worries today? How's your mood been?	Just the usual worries, I guess. And my mood has been pretty bleh, if I'm being honest. Just kinda down.	depression
770	How was your energy yesterday? What's on your mind lately?	Energy was non-existent. I mostly just laid on the couch. Lately, I've just been thinking about how pointless everything feels.	depression
770	How have you been sleeping? Feeling overwhelmed at all?	Not sleeping well, tossing and turning. And overwhelmed doesn't even begin to cover it.	depression
770	How's your focus been? How's your mood been?	Focus? What's focus? Seriously, I can't concentrate on anything. Mood is still blah.	depression
770	What's on your mind lately? Feeling overwhelmed at all?	Everything and nothing, I guess. Mostly just feeling like I'm not good enough. And yeah, super overwhelmed.	depression
770	How was your energy yesterday? How's your focus been?	Low, so so low. And my focus is shot. Can't seem to get anything done.	depression
771	How have you been sleeping? How's your mood been?	Sleeping like crap. Mood's been even worse.	depression
771	Any big worries today? How's your mood been?	Everything feels like a big worry. Mood's in the toilet.	depression
771	How have you been sleeping? Feeling overwhelmed at all?	Barely sleeping. Just... yeah, overwhelmed is an understatement.	depression
771	How was your energy yesterday? How's your focus been?	Energy was zero. Focus? Nonexistent.	depression
771	How's your focus been? Any big worries today?	Focus is shot. And yeah, everything feels like a big, looming worry.	depression
771	What's on your mind lately? Feeling overwhelmed at all?	Nothing and everything is on my mind, if that makes sense. And totally overwhelmed.	depression
771	How was your energy yesterday? What's on your mind lately?	Energy was in the negatives. Just thinking about how pointless everything is.	depression
772	How have you been sleeping? How's your focus been?	Sleeping like crap. Can't concentrate on anything, so what's the point?	depression
772	How have you been sleeping? Any big worries today?	Not good, wake up every few hours. Yeah, the usual - everything.	depression
772	How was your energy yesterday? What's on your mind lately?	Non-existent. Just the same stuff, feeling like I'm stuck.	depression
772	What's on your mind lately? Feeling overwhelmed at all?	Just feeling like I'm not good enough, never will be. And yeah, totally overwhelmed.	depression
772	How was your energy yesterday? How's your focus been?	Pretty low. Focus is shot, can't seem to get anything done.	depression
772	Feeling overwhelmed at all? How's your mood been?	Like I'm drowning. My mood is just...blah.	depression
772	Any big worries today? How's your mood been?	Just everything crashing down around me. My mood's been awful, like a dark cloud.	depression
773	How was your energy yesterday? How's your focus been?	Ugh, energy was nonexistent. Like, I was a lump on the couch. Focus? Forget about it. Couldn't even get through a single episode of anything.	depression
773	Any big worries today? How's your mood been?	Everything feels like a big worry, honestly. Mood has been consistently crap. Just blah.	depression
773	How was your energy yesterday? What's on your mind lately?	Energy yesterday was the same as always - low. I just can't seem to get going. Lately, I've just been thinking about how pointless everything is.	depression
773	Feeling overwhelmed at all? Any big worries today?	Definitely overwhelmed. Just the thought of doing anything is exhausting. And yeah, I'm worried about literally everything all the time.	depression
773	What's on your mind lately? Feeling overwhelmed at all?	Just feeling like I'm not good enough at anything. Or that I'm letting everyone down. Yeah, super overwhelmed. Can't seem to catch a break.	depression
773	How have you been sleeping? How's your mood been?	Sleeping's been awful. Either I can't fall asleep, or I wake up a million times. My mood is just...bleak.	depression
773	How have you been sleeping? How's your focus been?	Sleeping has been rough. Tossing and turning all night. My focus is shot. I can't concentrate on anything.	depression
774	How have you been sleeping? How's your mood been?	Sleeping like crap, maybe 4 hours a night. Mood's been...blah. Just blah.	depression
774	How have you been sleeping? Any big worries today?	Not well. And yeah, everything is a big worry.	depression
774	How was your energy yesterday? What's on your mind lately?	I had zero energy. I can't stop thinking about how pointless everything feels.	depression
774	Feeling overwhelmed at all? How's your focus been?	Yeah, totally overwhelmed. Can't concentrate on anything.	depression
774	Any big worries today? How's your mood been?	Everything is a worry. My mood is awful, just super down.	depression
774	What's on your mind lately? Feeling overwhelmed at all?	Just feeling like a failure. And yeah, completely overwhelmed by everything.	depression
774	How was your energy yesterday? How's your focus been?	Low, so low. And I can't focus, my brain is just foggy.	depression
775	How was your energy yesterday? What's on your mind lately?	Ugh, my energy was basically non-existent. Just lying in bed mostly. I can't stop thinking about how pointless everything feels, like nothing I do matters.	depression
775	How was your energy yesterday? How's your focus been?	My energy was crap, like always. Focus is even worse. I can't concentrate on anything for more than a few minutes. It's exhausting.	depression
775	What's on your mind lately? Feeling overwhelmed at all?	Everything feels so heavy. Just the same old stuff, you know? Feeling like I'm not good enough, that I'm failing at everything. And yeah, super overwhelmed.	depression
775	How have you been sleeping? Any big worries today?	Sleeping has been awful. Either I can't fall asleep or I wake up a million times. And yeah, huge worries. Just the weight of everything, the future, you name it.	depression
775	How's your focus been? How's your mood been?	Focus is shot. Like, completely gone. Mood? What mood? Mostly just numb or sad. Sometimes irritable.	depression
775	How have you been sleeping? How's your mood been?	Sleep is messed up. Too much, too little, never feels restful. My mood has been consistently low. I just feel down all the time.	depression
775	Feeling overwhelmed at all? Any big worries today?	Overwhelmed doesn't even begin to cover it. It's like drowning in obligations and expectations. And yeah, I'm worried about pretty much everything.	depression
776	What's on your mind lately? Feeling overwhelmed at all?	Just...everything. Yeah, super overwhelmed.	depression
776	How have you been sleeping? Any big worries today?	Not great. Up and down all night. Just the usual worries, I guess.	depression
776	Feeling overwhelmed at all? How's your mood been?	Yeah, totally overwhelmed. Mood's been pretty low.	depression
776	How's your focus been? Any big worries today?	Focus is shot. Can't concentrate on anything. Just the same stuff I always worry about.	depression
776	How was your energy yesterday? What's on your mind lately?	Zero energy. Just been thinking about how pointless everything feels.	depression
776	How was your energy yesterday? How's your focus been?	I was exhausted all day. Couldn't focus on anything.	depression
776	How have you been sleeping? How's your mood been?	Sleeping badly. My mood's been awful.	depression
777	Feeling overwhelmed at all? How's your mood been?	Yeah, totally overwhelmed. Mood's been pretty crap, honestly. Just down.	depression
777	How was your energy yesterday? How's your focus been?	Energy was zero. Seriously, I just laid in bed. Focus? What focus?	depression
777	What's on your mind lately? How's your focus been?	Just... everything. Or nothing. I can't really concentrate on anything for long.	depression
777	How have you been sleeping? Feeling overwhelmed at all?	Sleeping like crap. Either can't fall asleep or wake up too early. And yeah, super overwhelmed.	depression
777	Any big worries today? How's your mood been?	Just the usual, I guess. Feeling pretty down.	depression
777	How was your energy yesterday? What's on your mind lately?	Energy was nonexistent. Just thinking about all the stuff I have to do and don't want to.	depression
777	How have you been sleeping? Any big worries today?	Not sleeping well. Worrying about everything, all the time.	depression
778	How have you been sleeping? Feeling overwhelmed at all?	Sleeping like crap, maybe 4 hours a night. Everything feels like too much.	depression
778	What's on your mind lately? How's your focus been?	Nothing and everything. Just a lot of blah. Can't really concentrate on anything.	depression
778	Any big worries today? How's your mood been?	Just the usual. Everything, I guess. Pretty low.	depression
778	How was your energy yesterday? What's on your mind lately?	Nonexistent. Still trying to figure out how to get out of bed. Just the same stuff that's always on my mind.	depression
778	Feeling overwhelmed at all? Any big worries today?	Yeah, totally overwhelmed. And worried about everything, as usual.	depression
778	How have you been sleeping? How's your mood been?	Awful. Tossing and turning all night. My mood sucks.	depression
778	How was your energy yesterday? How's your focus been?	I was exhausted all day. Couldn't focus on anything.	depression
779	How have you been sleeping? How's your mood been?	Sleeping like crap. Mood's been even worse, just down all the time.	depression
779	Feeling overwhelmed at all? How's your mood been?	Yeah, super overwhelmed. Like I can't even start anything. Mood's in the toilet.	depression
779	Feeling overwhelmed at all? Any big worries today?	Totally overwhelmed. Just the usual worries, like I'm gonna screw everything up.	depression
779	How was your energy yesterday? How's your focus been?	Energy was non-existent. Focus? What's that?	depression
779	How was your energy yesterday? What's on your mind lately?	Yesterday was a blur of exhaustion. Just thinking about how pointless everything is.	depression
779	How have you been sleeping? Any big worries today?	Sleeping terribly. And yeah, the usual worries are eating me alive.	depression
779	What's on your mind lately? How's your focus been?	Just thinking about how much I hate myself and how I can't do anything right. Can't focus on anything, obviously.	depression
780	How have you been sleeping? Feeling overwhelmed at all?	Not great, honestly. I'm either sleeping way too much or not at all. And yeah, everything feels overwhelming.	depression
780	How was your energy yesterday? How's your focus been?	Energy was pretty much zero. I just kinda sat on the couch all day. Focus is shot too, can't concentrate on anything.	depression
780	What's on your mind lately? Any big worries today?	Just... everything. Work, money, life in general. Yeah, worried about pretty much everything today.	depression
780	Any big worries today? How's your mood been?	Same as always. Just dread. And yeah, my mood has been awful.	depression
780	Feeling overwhelmed at all? How's your mood been?	Like, constantly. And my mood is just...bleh.	depression
780	How have you been sleeping? How's your focus been?	Terrible. Tossing and turning all night. My mind's racing, but I can't really focus on anything productive.	depression
780	How was your energy yesterday? What's on your mind lately?	Low. As usual. Nothing feels worth doing. Just a lot of negative thoughts swirling around.	depression
781	How have you been sleeping? Any big worries today?	Awful. Up all night, then exhausted all day. And yeah, everything feels like a huge worry today.	depression
781	How was your energy yesterday? What's on your mind lately?	Zero. Just felt like laying in bed. Thinking about how pointless everything is, I guess.	depression
781	What's on your mind lately? Any big worries today?	Just the usual...feeling like a failure. And yeah, worrying about failing even more.	depression
781	How's your focus been? How's your mood been?	Nonexistent. Like I'm walking through mud. Mood's been crap too, obviously.	depression
781	Feeling overwhelmed at all? How's your mood been?	Always. Like I'm drowning. Mood's been just as bad.	depression
781	How have you been sleeping? Feeling overwhelmed at all?	Not great. Can't seem to shut my brain off. And yeah, totally overwhelmed.	depression
781	How was your energy yesterday? How's your focus been?	Low. Couldn't get motivated to do anything. Focus has been terrible. Can't concentrate on anything.	depression
782	How was your energy yesterday? What's on your mind lately?	Ugh, energy was basically non-existent. Just dragging myself around. Lately, I just keep thinking about how pointless everything feels.	depression
782	How was your energy yesterday? How's your focus been?	Yesterday? Low. Really low. And focus? What focus? It's like my brain is filled with cotton.	depression
782	How have you been sleeping? How's your mood been?	Sleeping? Not great. Tossing and turning, or waking up way too early. Mood's been...bleh. Just sad, I guess.	depression
782	What's on your mind lately? Any big worries today?	Just the usual... feeling like I'm not good enough. And yeah, worried about screwing something up at work today.	depression
782	How have you been sleeping? Feeling overwhelmed at all?	Sleep is all over the place. Can't fall asleep, can't stay asleep. And yeah, overwhelmed is an understatement.	depression
782	Any big worries today? How's your mood been?	Yeah, worried about bills piling up. And my mood's pretty terrible, to be honest. Just down.	depression
782	Feeling overwhelmed at all? How's your focus been?	Completely overwhelmed. Can't keep track of anything. Focus is shot. Like, I can't even read a paragraph without losing my train of thought.	depression
783	How have you been sleeping? Feeling overwhelmed at all?	Ugh, energy was basically non-existent. Just dragging myself around. Lately, I just keep thinking about how pointless everything feels.	depression
783	Feeling overwhelmed at all? Any big worries today?	Yesterday? Low. Really low. And focus? What focus? It's like my brain is filled with cotton.	depression
783	What's on your mind lately? Any big worries today?	Sleeping? Not great. Tossing and turning, or waking up way too early. Mood's been...bleh. Just sad, I guess.	depression
783	How's your focus been? How's your mood been?	Just the usual... feeling like I'm not good enough. And yeah, worried about screwing something up at work today.	depression
783	How have you been sleeping? How's your mood been?	Sleep is all over the place. Can't fall asleep, can't stay asleep. And yeah, overwhelmed is an understatement.	depression
783	How was your energy yesterday? What's on your mind lately?	Yeah, worried about bills piling up. And my mood's pretty terrible, to be honest. Just down.	depression
783	How was your energy yesterday? How's your focus been?	Completely overwhelmed. Can't keep track of anything. Focus is shot. Like, I can't even read a paragraph without losing my train of thought.	depression
784	What's on your mind lately? Any big worries today?	Ugh, energy was basically non-existent. Just dragging myself around. Lately, I just keep thinking about how pointless everything feels.	depression
784	How was your energy yesterday? What's on your mind lately?	Yesterday? Low. Really low. And focus? What focus? It's like my brain is filled with cotton.	depression
784	How have you been sleeping? How's your mood been?	Sleeping? Not great. Tossing and turning, or waking up way too early. Mood's been...bleh. Just sad, I guess.	depression
784	Feeling overwhelmed at all? How's your mood been?	Just the usual... feeling like I'm not good enough. And yeah, worried about screwing something up at work today.	depression
784	How's your focus been? Any big worries today?	Sleep is all over the place. Can't fall asleep, can't stay asleep. And yeah, overwhelmed is an understatement.	depression
784	How have you been sleeping? Feeling overwhelmed at all?	Yeah, worried about bills piling up. And my mood's pretty terrible, to be honest. Just down.	depression
784	How was your energy yesterday? How's your focus been?	Completely overwhelmed. Can't keep track of anything. Focus is shot. Like, I can't even read a paragraph without losing my train of thought.	depression
785	What's on your mind lately? Any big worries today?	Ugh, energy was basically non-existent. Just dragging myself around. Lately, I just keep thinking about how pointless everything feels.	depression
785	How was your energy yesterday? What's on your mind lately?	Yesterday? Low. Really low. And focus? What focus? It's like my brain is filled with cotton.	depression
785	Feeling overwhelmed at all? Any big worries today?	Sleeping? Not great. Tossing and turning, or waking up way too early. Mood's been...bleh. Just sad, I guess.	depression
785	Feeling overwhelmed at all? How's your mood been?	Just the usual... feeling like I'm not good enough. And yeah, worried about screwing something up at work today.	depression
785	How have you been sleeping? How's your focus been?	Sleep is all over the place. Can't fall asleep, can't stay asleep. And yeah, overwhelmed is an understatement.	depression
785	How was your energy yesterday? How's your focus been?	Yeah, worried about bills piling up. And my mood's pretty terrible, to be honest. Just down.	depression
785	How have you been sleeping? How's your mood been?	Completely overwhelmed. Can't keep track of anything. Focus is shot. Like, I can't even read a paragraph without losing my train of thought.	depression
786	What's on your mind lately? Any big worries today?	Ugh, energy was basically non-existent. Just dragging myself around. Lately, I just keep thinking about how pointless everything feels.	depression
786	Feeling overwhelmed at all? How's your mood been?	Yesterday? Low. Really low. And focus? What focus? It's like my brain is filled with cotton.	depression
786	How was your energy yesterday? How's your focus been?	Sleeping? Not great. Tossing and turning, or waking up way too early. Mood's been...bleh. Just sad, I guess.	depression
786	Feeling overwhelmed at all? How's your focus been?	Just the usual... feeling like I'm not good enough. And yeah, worried about screwing something up at work today.	depression
786	How have you been sleeping? How's your mood been?	Sleep is all over the place. Can't fall asleep, can't stay asleep. And yeah, overwhelmed is an understatement.	depression
786	How have you been sleeping? Any big worries today?	Yeah, worried about bills piling up. And my mood's pretty terrible, to be honest. Just down.	depression
786	How was your energy yesterday? What's on your mind lately?	Completely overwhelmed. Can't keep track of anything. Focus is shot. Like, I can't even read a paragraph without losing my train of thought.	depression
787	Any big worries today? How's your mood been?	Ugh, energy was basically non-existent. Just dragging myself around. Lately, I just keep thinking about how pointless everything feels.	depression
787	How was your energy yesterday? How's your focus been?	Yesterday? Low. Really low. And focus? What focus? It's like my brain is filled with cotton.	depression
787	Feeling overwhelmed at all? Any big worries today?	Sleeping? Not great. Tossing and turning, or waking up way too early. Mood's been...bleh. Just sad, I guess.	depression
787	How have you been sleeping? Feeling overwhelmed at all?	Just the usual... feeling like I'm not good enough. And yeah, worried about screwing something up at work today.	depression
787	How was your energy yesterday? What's on your mind lately?	Sleep is all over the place. Can't fall asleep, can't stay asleep. And yeah, overwhelmed is an understatement.	depression
787	What's on your mind lately? How's your mood been?	Yeah, worried about bills piling up. And my mood's pretty terrible, to be honest. Just down.	depression
787	How have you been sleeping? How's your focus been?	Completely overwhelmed. Can't keep track of anything. Focus is shot. Like, I can't even read a paragraph without losing my train of thought.	depression
788	What's on your mind lately? How's your mood been?	Just...blah. Everything feels pointless, you know? My mood's been pretty low. Just dragging myself through the days.	depression
788	How was your energy yesterday? How's your focus been?	Ugh, yesterday I just stayed in bed most of the day. Zero energy. And focus? Forget about it. Can't concentrate on anything.	depression
788	How have you been sleeping? Any big worries today?	Sleeping like crap. Either I can't fall asleep or I wake up in the middle of the night and can't go back. And yeah, always big worries. Just the usual - failing at everything, being a burden...	depression
788	How was your energy yesterday? What's on your mind lately?	My energy was non-existent. Seriously, I think my phone had more energy than me. Lately, I keep thinking about all the things I'm not doing, all the things I'm messing up.	depression
788	Any big worries today? How's your mood been?	Yeah, worried about everything. Pretty much sums it up. My mood's been awful, just sad and irritable.	depression
788	Feeling overwhelmed at all? How's your focus been?	Overwhelmed is an understatement. I feel like I'm drowning. And focusing is impossible. My brain is just a jumbled mess.	depression
788	How have you been sleeping? Feeling overwhelmed at all?	Sleeping has been rough. Toss and turn all night. And yeah, I feel overwhelmed ALL the time. It's exhausting.	depression
789	What's on your mind lately? How's your mood been?	Just...blah. I don't know. Everything feels pointless. My mood's been pretty low, like a constant gray cloud.	depression
789	Feeling overwhelmed at all? Any big worries today?	Overwhelmed is an understatement. Everything feels like a big deal, even getting out of bed. And yeah, tons of worries, mostly about failing at everything.	depression
789	How's your focus been? How's your mood been?	Focus is shot. Can't concentrate on anything. Mood's still in the toilet.	depression
789	How was your energy yesterday? How's your focus been?	Yesterday? Exhausted. Like I could sleep for a week. Focus has been non-existent, just drifting.	depression
789	How have you been sleeping? Feeling overwhelmed at all?	Sleeping terribly. Either I can't fall asleep or I wake up a million times. And yeah, definitely overwhelmed.	depression
789	How have you been sleeping? Any big worries today?	Not sleeping well at all. Tossing and turning all night. Just feel anxious and worried about pretty much everything.	depression
789	How was your energy yesterday? What's on your mind lately?	Energy was zero. Spent most of the day in bed. Just been thinking about how much easier things would be if I didn't have to do any of this.	depression
790	Feeling overwhelmed at all? How's your mood been?	Yeah, pretty much all the time. Mood's been crap, honestly. Just down.	depression
790	What's on your mind lately? How's your mood been?	Just...everything. And nothing. I don't know. My mood is just blah.	depression
790	How's your focus been? Any big worries today?	Terrible. Can't concentrate on anything. And yeah, I'm always worried about something.	depression
790	How have you been sleeping? Feeling overwhelmed at all?	Not great. Tossing and turning, then waking up tired. And yeah, I feel overwhelmed by just existing.	depression
790	How was your energy yesterday? What's on your mind lately?	Zero. I just wanted to stay in bed. Thinking about how pointless everything feels.	depression
790	How was your energy yesterday? How's your focus been?	Low. Really low. And I can't focus on anything. Just spacing out all the time.	depression
790	How have you been sleeping? Any big worries today?	Awful. Can't fall asleep, can't stay asleep. And yeah, I have a million worries swirling around in my head.	depression
791	What's on your mind lately? How's your mood been?	Just...nothing. Everything feels pointless. My mood's been pretty low, like a constant gray cloud.	depression
791	Feeling overwhelmed at all? Any big worries today?	Overwhelmed is an understatement. Just getting out of bed feels like a monumental task. Worried about everything and nothing all at once.	depression
791	How have you been sleeping? Feeling overwhelmed at all?	Sleeping like crap. Either I can't fall asleep or I wake up a million times. Yeah, super overwhelmed.	depression
791	How's your focus been? Any big worries today?	Focus? What's focus? Can't concentrate on anything for more than five minutes. Just a general sense of impending doom, I guess.	depression
791	How was your energy yesterday? How's your focus been?	Energy was non-existent, as usual. Couldn't drag myself off the couch. Focus has been terrible too. Brain fog, you know?	depression
791	How have you been sleeping? How's your mood been?	Sleeping hasn't been great, tossing and turning all night. My mood's just been blah, like I'm stuck in a rut.	depression
791	How was your energy yesterday? What's on your mind lately?	Energy was zero yesterday. Just the same old thoughts going around and around in my head.	depression
792	What's on your mind lately? How's your mood been?	Just...nothing. My mood's been pretty crap, honestly. Just down.	depression
792	Feeling overwhelmed at all? How's your mood been?	Yeah, totally overwhelmed. Everything feels like too much. My mood's been in the toilet.	depression
792	How was your energy yesterday? What's on your mind lately?	Energy was zero. Just been thinking about how pointless everything is lately.	depression
792	How have you been sleeping? How's your focus been?	Sleeping terribly. Can't focus on anything, my brain is just a fog.	depression
792	How have you been sleeping? Any big worries today?	Not sleeping well at all. Toss and turn all night. Yeah, tons of worries, same as always.	depression
792	How was your energy yesterday? How's your focus been?	Yesterday I was exhausted. Focus is shot, can't concentrate to save my life.	depression
792	Feeling overwhelmed at all? Any big worries today?	Like always, completely overwhelmed. Just worried about everything, you know?	depression
793	How have you been sleeping? How's your mood been?	Sleeping like crap. Mood's been even worse.	depression
793	How was your energy yesterday? What's on your mind lately?	Like I was running on empty. Just a lot of... nothing, I guess.	depression
793	Feeling overwhelmed at all? Any big worries today?	Yeah, totally overwhelmed. Just everything feels like a big worry.	depression
793	How was your energy yesterday? How's your focus been?	Non-existent. Focus is shot too.	depression
793	Feeling overwhelmed at all? How's your focus been?	Absolutely swamped. Can't concentrate on anything.	depression
793	How have you been sleeping? Any big worries today?	Awful. Everything feels like a big deal.	depression
793	What's on your mind lately? How's your mood been?	Just the usual doom and gloom. Mood's been in the toilet.	depression
794	How's your focus been? How's your mood been?	Terrible. And awful.	depression
794	Feeling overwhelmed at all? How's your focus been?	Yeah, totally overwhelmed. I can't concentrate on anything.	depression
794	What's on your mind lately? How have you been sleeping?	Nothing, really. Just...stuff. Sleeping like crap, as usual.	depression
794	How have you been sleeping? Feeling overwhelmed at all?	Not great. And yeah, kinda.	depression
794	Any big worries today? How's your mood been?	Just everything. I feel so down.	depression
794	How was your energy yesterday? What's on your mind lately?	Nonexistent. Just... everything feels pointless.	depression
794	How was your energy yesterday? Any big worries today?	Zero. And yeah, I guess. Everything feels like a big worry.	depression
795	Feeling overwhelmed at all? How's your mood been?	Yeah, pretty overwhelmed. Mood's been crap, to be honest. Just blah.	depression
